"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3230000","3230000-102-1986-03623","19861220","","03","폐업","02","폐업","19971230","","","","02 4167481","483.60","138861","서울특별시 송파구 잠실동 182-0번지 ","","","빅트","20030124000000","I","2018-08-31 23:59:59.0","스텐드바","207203.878703999    ","445431.920595287    ","스텐드바","1","5","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","483.6","","",""
"3230000","3230000-102-1986-03602","19861220","","03","폐업","02","폐업","20110224","","","","02 4227943","295.92","138827","서울특별시 송파구 방이동 37-2번지 ","","","카네기","20050602000000","I","2018-08-31 23:59:59.0","카바레","209630.559399332    ","445882.78614088     ","카바레","0","0","기타","기타","상수도전용","","","","","","","","","N","295.92","","",""
"3230000","3230000-102-1999-03618","19861101","","03","폐업","02","폐업","20111007","","","","02 4164211","730.48","138220","서울특별시 송파구 잠실동 179-1번지 4 ","","","티스페이스II","20110404174542","I","2018-08-31 23:59:59.0","고고(디스코)클럽","207068.774903286    ","445402.445944592    ","고고(디스코)클럽","","","","","","","","","","","","","","N","730.48","","",""
"3230000","3230000-102-1985-03622","19851028","","03","폐업","02","폐업","19900918","","","","0204189156","163.86","138721","서울특별시 송파구 잠실동 40-1번지 롯데월드지하3층 ","","","유람선스탠드빠","20030328000000","I","2018-08-31 23:59:59.0","카바레","208589.363343145    ","445455.90405262     ","카바레","1","2","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","163.86","","",""
"3230000","3230000-102-2015-00002","20150331","","03","폐업","02","폐업","20180205","","","","","48.86","138803","서울특별시 송파구 가락동 79-4번지 2층 201C호","서울특별시 송파구 송파대로28길 20 지상2층 201C호 (가락동)","05718","와와 A","20180205175700","I","2018-08-31 23:59:59.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","","","","","","","","","","","","","","N","48.86","","",""
"3230000","3230000-102-2001-16962","20011109","","01","영업/정상","01","영업","","","","","02 4243288","126.00","138861","서울특별시 송파구 잠실동 177-5번지 지하1층 ","서울특별시 송파구 올림픽로8길 10 지하1층 (잠실동)","05556","꽃길노래","20191024175259","U","2019-10-26 02:40:00.0","룸살롱","206999.298639306    ","445404.173440738    ","룸살롱","","","","","","","","","","","","","","N","126","","",""
"3230000","3230000-102-2000-15996","20001223","","01","영업/정상","01","영업","","","","","02 4236118","60.88","138861","서울특별시 송파구 잠실동 177-4번지 지하1층 ","서울특별시 송파구 올림픽로8길 12 지하1층 (잠실동 지하1층)","05556","썸 노래","20180524174232","I","2018-08-31 23:59:59.0","룸살롱","207004.830567831    ","445374.574610776    ","룸살롱","","","","","","","","","","","","","","N","60.88","","",""
"3230000","3230000-102-2011-00006","20110808","","01","영업/정상","01","영업","","","","","","344.91","138827","서울특별시 송파구 방이동 37-2번지 지하 1층 ","서울특별시 송파구 오금로11길 23 (방이동지하 1층)","05543","준코뮤직타운 방이점","20180405112738","I","2018-08-31 23:59:59.0","기타","209630.559399332    ","445882.78614088     ","기타","","","","","","","","","","","","","","N","344.91","","",""
"3230000","3230000-102-2000-15453","20000708","","01","영업/정상","01","영업","","","","","02 4158793","91.49","138827","서울특별시 송파구 방이동 34-7 지하1층","서울특별시 송파구 올림픽로32길 10-1 지하1층 (방이동)","05542","시크릿~뮤직타운","20210525174643","U","2020-12-04 22:07:00.0","룸살롱","209559.952","445879.9555","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-102-2011-00005","20110613","","01","영업/정상","01","영업","","","","","02  416 7269","96.64","138827","서울특별시 송파구 방이동 36 지상 2층","서울특별시 송파구 올림픽로32길 3 (방이동지상 2층)","05543","잼잼","20210423144246","U","2020-12-03 22:05:00.0","기타","209563.395932094","445948.756207391","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-102-2011-00004","20110328","","01","영업/정상","01","영업","","","","","02  424 0999","297.30","138861","서울특별시 송파구 잠실동 178-5 지하1층","서울특별시 송파구 백제고분로7길 15-5 (잠실동지하1층)","05556","she's(쉬즈)","20210607164722","U","2020-12-06 00:09:00.0","룸살롱","207045.010076729","445401.759799146","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-102-1999-00126","19990728","","01","영업/정상","01","영업","","","","","02 4123144","166.13","138827","서울특별시 송파구 방이동 37-7번지 지하1층 ","서울특별시 송파구 오금로11길 23-9 지하1층 (방이동)","05543","나비","20140122162237","I","2018-08-31 23:59:59.0","룸살롱","209635.83513501     ","445921.564437691    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","166.13","","",""
"3230000","3230000-102-2002-17708","20021001","","01","영업/정상","01","영업","","","","","02 4222766","266.68","138861","서울특별시 송파구 잠실동 178-5번지 지상3층 ","서울특별시 송파구 백제고분로7길 15-5 지상3층 (잠실동)","05556","커플 술먹는 노래주점","20181113090354","U","2018-11-15 02:36:04.0","룸살롱","207045.010076729    ","445401.759799146    ","룸살롱","","","","","","","","","","","","","","N","266.68","","",""
"3230000","3230000-102-2002-17707","20020913","","01","영업/정상","01","영업","","","","","02 4087121","118.58","138805","서울특별시 송파구 가락동 98-2번지 뉴훼미리1차 지상2층 201호","서울특별시 송파구 송파대로30길 8 지상2층 201호 (가락동 뉴훼미리1차 )","05719","티파니7080","20190826110612","U","2019-08-28 02:40:00.0","룸살롱","210403.825298326    ","443562.753075246    ","룸살롱","","","","","","","","","","","","","","N","118.58","","",""
"3230000","3230000-102-2003-00005","20031007","","01","영업/정상","01","영업","","","","","080 4126000","941.99","138805","서울특별시 송파구 가락동 98-6번지 지하1층 ","서울특별시 송파구 송파대로28길 11 지하1층 (가락동)","05719","JJ 가라오께","20200420164916","U","2020-04-22 02:40:00.0","관광호텔나이트(디스코)","210463.282485743    ","443549.893536475    ","관광호텔나이트(디스코)","","","","","","","","","","","","","","N","941.99","","",""
"3230000","3230000-102-2003-00003","20030509","","01","영업/정상","01","영업","","","","","02 4432700","138.85","138805","서울특별시 송파구 가락동 99-2번지 ","서울특별시 송파구 송파대로28길 6 (가락동)","05719","오빠오빠","20200122174159","U","2020-01-24 02:40:00.0","룸살롱","210456.932121326    ","443484.595603431    ","룸살롱","0","0","","","","","","","","","","","","N","138.85","","",""
"3230000","3230000-102-2004-00005","20040922","","01","영업/정상","01","영업","","","","","02 4301397","460.90","138805","서울특별시 송파구 가락동 98-6번지 지하3층 ","서울특별시 송파구 송파대로28길 11 (가락동지하3층)","05719","Ground 369","20191226093147","U","2019-12-28 02:40:00.0","룸살롱","210463.282485743    ","443549.893536475    ","룸살롱","0","0","","","","","","","","","","","","N","460.9","","",""
"3230000","3230000-102-2012-00002","20121205","","01","영업/정상","01","영업","","","","","4305612","44.45","138805","서울특별시 송파구 가락동 98-7 (지하1층)","서울특별시 송파구 송파대로28길 13 (가락동(지하1층))","05719","거북이 유흥주점","20200908114337","U","2019-12-08 23:00:00.0","룸살롱","210491.321883503","443569.763243482","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-102-2004-00003","20040713","","01","영업/정상","01","영업","","","","","02 4139491","263.15","138827","서울특별시 송파구 방이동 24-0번지 지상2층 ","서울특별시 송파구 올림픽로30길 6-5 (방이동지상2층)","05542","플러스","20200417155325","U","2020-04-19 02:40:00.0","룸살롱","209443.501250283    ","445885.938643454    ","룸살롱","0","0","","","","","","","","","","","","N","263.15","","",""
"3230000","3230000-102-2006-00003","20061103","","01","영업/정상","01","영업","","","","","","97.17","138861","서울특별시 송파구 잠실동 183-9번지 ","서울특별시 송파구 백제고분로7길 51 (잠실동)","05558","보보스","20190925161112","U","2019-09-27 02:40:00.0","룸살롱","207417.944862342    ","445410.851148168    ","룸살롱","1","3","기타","우수","","","","","","","","","","N","97.17","","",""
"3230000","3230000-102-2006-00002","20060724","","01","영업/정상","01","영업","","","","","","488.11","138861","서울특별시 송파구 잠실동 182-0번지 지하1층 ","서울특별시 송파구 올림픽로12길 4-15 (잠실동지하1층)","05557","엔츠 노래타운","20171120100705","I","2018-08-31 23:59:59.0","관광호텔나이트(디스코)","207203.878703999    ","445431.920595287    ","관광호텔나이트(디스코)","","","","","","","","","","","","","","N","488.11","","",""
"3230000","3230000-102-2001-16952","20011107","","01","영업/정상","01","영업","","","","","02","161.53","138827","서울특별시 송파구 방이동 24-0번지 (1층) ","서울특별시 송파구 올림픽로30길 6-5 (방이동(1층))","05542","우리집","20190826110424","U","2019-08-28 02:40:00.0","룸살롱","209443.501250283    ","445885.938643454    ","룸살롱","","","","","","","","","","","","","","N","161.53","","",""
"3230000","3230000-102-1989-03617","19891102","","01","영업/정상","01","영업","","","","","02 4134172","613.60","138861","서울특별시 송파구 잠실동 181-4번지 지하1층 ","서울특별시 송파구 올림픽로 102 지하1층 (잠실동)","05557","JIS 뮤직타운","20190211140518","U","2019-02-13 02:40:00.0","카바레","207167.21           ","445474.534999999    ","카바레","","","","","","","","","","","","","","N","613.6","","",""
"3230000","3230000-102-1989-03599","19891222","","01","영업/정상","01","영업","","","","","02 4183310","219.64","138827","서울특별시 송파구 방이동 28-7번지 지하1층 ","서울특별시 송파구 오금로11길 11 지하1층 (방이동)","05542","몽키 뮤직 타운","20200122095107","U","2020-01-24 02:40:00.0","카바레","209509.255875997    ","445829.07823706     ","카바레","","","","","","","","","","","","","","N","219.64","","",""
"3230000","3230000-102-1988-03625","19880627","","01","영업/정상","01","영업","","","","","02 4208538","375.06","138828","서울특별시 송파구 방이동 46-3번지 ","서울특별시 송파구 오금로11길 47 (방이동)","05544","관광월드컵스텐드바","20171128150937","I","2018-08-31 23:59:59.0","스텐드바","209868.08080913     ","445956.537234658    ","스텐드바","","","","","","","","","","","","","","N","375.06","","",""
"3230000","3230000-102-2000-14738","20000113","","01","영업/정상","01","영업","","","","","02 4227265","71.14","138827","서울특별시 송파구 방이동 38-12번지 (지하1층) ","서울특별시 송파구 오금로11길 23-6 (방이동(지하1층))","05543","스윙","20151118092856","I","2018-08-31 23:59:59.0","룸살롱","209663.873577586    ","445912.091354269    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","71.14","","",""
"3230000","3230000-102-2014-00007","20141218","","01","영업/정상","01","영업","","","","","02 4438404","64.34","138803","서울특별시 송파구 가락동 79-4번지 2층 202-B호","서울특별시 송파구 송파대로28길 20 2층 202-B호 (가락동)","05718","신세계 노래주점","20171129165955","I","2018-08-31 23:59:59.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","","","","","","","","","","","","","","N","64.34","","",""
"3230000","3230000-102-2005-00003","20050503","","01","영업/정상","01","영업","","","","","","127.30","138805","서울특별시 송파구 가락동 99-2 지상2층","서울특별시 송파구 송파대로28길 6 지상2층 (가락동)","05719","오케이","20210516144313","U","2020-12-04 23:08:00.0","룸살롱","210456.932121326","443484.595603431","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-102-2000-15497","20000719","","03","폐업","02","폐업","20010115","","","","0222350760","166.13","138861","서울특별시 송파구 잠실동 176-7번지 ","","","모래시계","20030124000000","I","2018-08-31 23:59:59.0","룸살롱","206964.414977305    ","445386.914519366    ","룸살롱","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","166.13","","",""
"3230000","3230000-102-1977-03619","19771114","","03","폐업","02","폐업","20070913","","","","02 4143331","1159.63","138842","서울특별시 송파구 석촌동 24-0번지 ","","","다이너스티클럽","20030124000000","I","2018-08-31 23:59:59.0","룸살롱","208684.121024333    ","444900.075661195    ","룸살롱","0","0","주택가주변","기타","상수도전용","","","","","","","","","N","1159.63","","",""
"3230000","3230000-102-1999-00218","19990708","","03","폐업","02","폐업","20190417","","","","","88.96","138827","서울특별시 송파구 방이동 43-6번지 지하1층 ","서울특별시 송파구 오금로11길 41 지하1층 (방이동)","05544","박카스","20190417143201","U","2019-04-19 02:40:00.0","룸살롱","209805.774940976    ","445954.165186487    ","룸살롱","","","","","","","","","","","","","","N","88.96","","",""
"3230000","3230000-102-1993-03597","19930903","","03","폐업","02","폐업","20100325","","","","02 4163560","278.01","138861","서울특별시 송파구 잠실동 181-7번지 ","","","일번지","20081007095335","I","2018-08-31 23:59:59.0","룸살롱","207222.41008901     ","445471.965481522    ","룸살롱","","","","","","","","","","","","","","N","278.01","","",""
"3230000","3230000-102-1991-03650","19911118","","03","폐업","02","폐업","20161122","","","","0234012251","573.40","138805","서울특별시 송파구 가락동 98-5번지 지하1층 ","서울특별시 송파구 송파대로28길 5 지하1층 (가락동)","05719","엔돌핀","20170417125048","I","2018-08-31 23:59:59.0","카바레","210429.157119053    ","443526.648866499    ","카바레","","","","","","","","","","","","","","N","573.4","","",""
"3230000","3230000-102-1990-03620","19901019","","03","폐업","02","폐업","20011026","","","","02 4210031","567.41","138827","서울특별시 송파구 방이동 44-5번지 ","","","(주)뉴매니아비지니스","20030124000000","I","2018-08-31 23:59:59.0","룸살롱","209966.124550614    ","446059.613892034    ","룸살롱","12","2","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","567.41","","",""
"3230000","3230000-102-1990-00025","19900831","","03","폐업","02","폐업","20170502","","","","02 4137671","784.35","138861","서울특별시 송파구 잠실동 184-0번지 지하1층 ","서울특별시 송파구 올림픽로 114 지하1층 (잠실동)","05558","국빈관","20170502153509","I","2018-08-31 23:59:59.0","관광호텔나이트(카바레)","207285.647226547    ","445469.00224568     ","관광호텔나이트(카바레)","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","784.35","","",""
"3230000","3230000-102-1999-14418","19990929","","01","영업/정상","01","영업","","","","","02 4067558","93.50","138805","서울특별시 송파구 가락동 98-2 (지하1층)","서울특별시 송파구 송파대로30길 8 (가락동(지하1층))","05719","세비앙","20201103111041","U","2019-11-01 00:05:00.0","룸살롱","210403.825298326","443562.753075246","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-102-1990-03630","19900228","","03","폐업","02","폐업","19941124","","","","0204200187","109.91","138861","서울특별시 송파구 잠실동 176-4번지 ","","","현대가요반주","20030124000000","I","2018-08-31 23:59:59.0","비어(바)살롱","206949.842815831    ","445370.245992523    ","비어(바)살롱","1","2","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","109.91","","",""
"3230000","3230000-102-1990-03596","19900113","","03","폐업","02","폐업","20040429","","","","02 4124140","173.19","138861","서울특별시 송파구 잠실동 179-0번지 ","","","썬라이즈보물섬","20070913105616","I","2018-08-31 23:59:59.0","비어(바)살롱","207063.573915248    ","445429.915752374    ","비어(바)살롱","0","0","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","173.19","","",""
"3230000","3230000-102-2002-17706","20020830","","03","폐업","02","폐업","20020924","","","","02 4149797","223.02","138827","서울특별시 송파구 방이동 44-5번지 (1층) ","","","올림피아나","20030124000000","I","2018-08-31 23:59:59.0","룸살롱","209966.124550614    ","446059.613892034    ","룸살롱","","","기타","기타","","","","","","","","","","N","223.02","","",""
"3230000","3230000-102-2002-17507","20020527","","03","폐업","02","폐업","20060703","","","","0234311202","80.96","138861","서울특별시 송파구 잠실동 175-8번지 (지하1층) ","","","패밀리","20030124000000","I","2018-08-31 23:59:59.0","룸살롱","206964.839324643    ","445483.630462662    ","룸살롱","","","기타","기타","","","","","","","","","","N","80.96","","",""
"3230000","3230000-102-2001-17098","20011224","","03","폐업","02","폐업","20071015","","","","02 4178581","229.02","138861","서울특별시 송파구 잠실동 176-4번지 ","","","블루","20070119000000","I","2018-08-31 23:59:59.0","룸살롱","206949.842815831    ","445370.245992523    ","룸살롱","","","기타","기타","","","","","","","","","","N","229.02","","",""
"3230000","3230000-102-2001-17064","20011213","","03","폐업","02","폐업","20080421","","","","02 4215693","271.38","138827","서울특별시 송파구 방이동 44-5번지 (2층) ","","","뉴레베카","20070904112421","I","2018-08-31 23:59:59.0","룸살롱","209966.124550614    ","446059.613892034    ","룸살롱","","","기타","기타","","","","","","","","","","N","271.38","","",""
"3230000","3230000-102-2001-16995","20011121","","03","폐업","02","폐업","20080311","","","","02 4178450","224.62","138861","서울특별시 송파구 잠실동 181-2번지 ","","","015B","20080211101104","I","2018-08-31 23:59:59.0","룸살롱","207135.25           ","445476.02           ","룸살롱","","","유흥업소밀집지역","기타","","","","","","","","","","N","224.62","","",""
"3230000","3230000-102-1999-03601","19991018","","03","폐업","02","폐업","20090429","","","","02 4122113","167.82","138861","서울특별시 송파구 잠실동 180-0번지 ","","","아로마","20080529143719","I","2018-08-31 23:59:59.0","룸살롱","207106.032236098    ","445432.48407791     ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","167.82","","",""
"3230000","3230000-102-1999-00633","19990410","","03","폐업","02","폐업","20080402","","","","02","198.88","138827","서울특별시 송파구 방이동 44-5번지 올림피아나 관광호텔지상2층 ","","","대명","20071120170647","I","2018-08-31 23:59:59.0","룸살롱","209966.124550614    ","446059.613892034    ","룸살롱","0","0","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","198.88","","",""
"3230000","3230000-102-1999-14578","19991016","","03","폐업","02","폐업","20111122","","","","02 4209088","138.94","138827","서울특별시 송파구 방이동 36-16번지 ","","","스펀지","20110808165725","I","2018-08-31 23:59:59.0","룸살롱","209573.227434185    ","445919.352243106    ","룸살롱","","","","","","","","","","","","","","N","138.94","","",""
"3230000","3230000-102-1999-14493","19991015","","03","폐업","02","폐업","20100428","","","","02 4131076","243.26","138861","서울특별시 송파구 잠실동 178-5번지 지하 ","","","사또","20060220000000","I","2018-08-31 23:59:59.0","룸살롱","207045.010076729    ","445401.759799146    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","243.26","","",""
"3230000","3230000-102-1993-03615","19931019","","03","폐업","02","폐업","20150728","","","","02","486.02","138220","서울특별시 송파구 잠실동 183-2번지 1214 ","서울특별시 송파구 백제고분로7길 43 (잠실동1214)","05558","올레","20090825112625","I","2018-08-31 23:59:59.0","카바레","207319.089634647    ","445428.59721944     ","카바레","","","","","","","","","","","","","","N","486.02","","",""
"3230000","3230000-102-2010-00003","20100701","","03","폐업","02","폐업","20110530","","","","02  34310706","261.32","138861","서울특별시 송파구 잠실동 176-7번지 지하1층 ","","","하이트 킹덤","20100701145927","I","2018-08-31 23:59:59.0","비어(바)살롱","206964.414977305    ","445386.914519366    ","비어(바)살롱","1","1","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","261.32","","",""
"3230000","3230000-102-2010-00002","20100622","","03","폐업","02","폐업","20170703","","","","","97.80","138827","서울특별시 송파구 방이동 36-16번지 ","서울특별시 송파구 올림픽로32길 7 (방이동)","05543","스카이라운지","20170703134042","I","2018-08-31 23:59:59.0","룸살롱","209573.227434185    ","445919.352243106    ","룸살롱","","","유흥업소밀집지역","","","","","","","","","","","N","97.8","","",""
"3230000","3230000-102-2010-00001","20100608","","03","폐업","02","폐업","20140515","","","","","267.38","138828","서울특별시 송파구 방이동 45-2번지 지하1층 77-188-18-28-399-1 ","서울특별시 송파구 위례성대로 18 (방이동지하1층 77-188-18-28-399-1)","05545","호박관광성인 나이트크럽","20120723153921","I","2018-08-31 23:59:59.0","룸살롱","210031.154818512    ","446040.044744713    ","룸살롱","","","","","","","","","","","","","","N","267.38","","",""
"3230000","3230000-102-2009-00002","20090917","","03","폐업","02","폐업","20170614","","","","02  412 1669","223.57","138861","서울특별시 송파구 잠실동 176-4번지 지하1층 ","서울특별시 송파구 백제고분로7길 3 (잠실동지하1층)","05556","신준코뮤직타운","20170614101912","I","2018-08-31 23:59:59.0","룸살롱","206949.842815831    ","445370.245992523    ","룸살롱","0","0","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","223.57","","",""
"3230000","3230000-102-2008-00001","20080104","","03","폐업","02","폐업","20100512","","","","","136.88","138827","서울특별시 송파구 방이동 34-6번지 제이오빌딩 지상4층 ","","","봉주르","20080104131113","I","2018-08-31 23:59:59.0","룸살롱","209556.120065618    ","445891.245190572    ","룸살롱","","","","","","","","","","","","","","N","136.88","","",""
"3230000","3230000-102-2007-00003","20071224","","03","폐업","02","폐업","20150903","","","","02  422 8900","1103.67","138844","서울특별시 송파구 석촌동 158번지 호텔레이크 지하2층 ","서울특별시 송파구 석촌호수로 216 지하2층 (석촌동 호텔레이크)","05610","포인트","20150825153643","I","2018-08-31 23:59:59.0","룸살롱","208851.639893799    ","444965.4232772      ","룸살롱","","","유흥업소밀집지역","","","","","","","","","","","N","1103.67","","",""
"3230000","3230000-102-2001-17120","20010922","","03","폐업","02","폐업","20170602","","","","02 4158620","153.90","138827","서울특별시 송파구 방이동 36-7번지 지상2층 ","서울특별시 송파구 올림픽로32길 11 지상2층 (방이동)","05543","강강술래","20170611170555","I","2018-08-31 23:59:59.0","룸살롱","209586.717063018    ","445879.674156742    ","룸살롱","","","","","","","","","","","","","","N","153.9","","",""
"3230000","3230000-102-2001-16780","20010913","","03","폐업","02","폐업","20120515","","","","02 4254422","258.26","138861","서울특별시 송파구 잠실동 175-9번지 (지하1층) ","","","유토피아노래주점","20090414114735","I","2018-08-31 23:59:59.0","룸살롱","206978.093333333    ","445479.071666667    ","룸살롱","","","기타","기타","","","","","","","","","","N","258.26","","",""
"3230000","3230000-102-2001-16762","20010907","","03","폐업","02","폐업","20190611","","","","","67.98","138827","서울특별시 송파구 방이동 36-2번지 3층 ","서울특별시 송파구 올림픽로32길 7-1 3층 (방이동)","05543","지마켓","20190612102238","U","2019-06-14 02:40:00.0","룸살롱","209577.225059646    ","445907.610176751    ","룸살롱","","","","","","","","","","","","","","N","67.98","","",""
"3230000","3230000-102-2001-16714","20010823","","03","폐업","02","폐업","20110120","","","","02 4215902","110.30","138827","서울특별시 송파구 방이동 36-0번지 ","","","기화","20080211101142","I","2018-08-31 23:59:59.0","룸살롱","209563.395932094    ","445948.756207391    ","룸살롱","0","0","","","","","","","","","","","","N","110.3","","",""
"3230000","3230000-102-2001-16715","20010823","","03","폐업","02","폐업","20141111","","","","02","74.48","138803","서울특별시 송파구 가락동 79-4번지 ","서울특별시 송파구 송파대로28길 20 (가락동)","05718","거성","20130819144256","I","2018-08-31 23:59:59.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","","","기타","기타","","","","","","","","","","N","74.48","","",""
"3230000","3230000-102-2001-16671","20010807","","03","폐업","02","폐업","20110331","","","","","178.58","138827","서울특별시 송파구 방이동 37-7번지 ","","","오거스타","20100903141104","I","2018-08-31 23:59:59.0","룸살롱","209635.83513501     ","445921.564437691    ","룸살롱","","","기타","기타","","","","","","","","","","N","178.58","","",""
"3230000","3230000-102-2001-16657","20010802","","03","폐업","02","폐업","20120510","","","","02 4203823","82.36","138827","서울특별시 송파구 방이동 38-11번지 ","","","대가","20110321152853","I","2018-08-31 23:59:59.0","룸살롱","209660.147970913    ","445923.060864682    ","룸살롱","","","","","","","","","","","","","","N","82.36","","",""
"3230000","3230000-102-2001-16498","20010619","","03","폐업","02","폐업","20120608","","","","02 4144394","97.86","138827","서울특별시 송파구 방이동 39-11번지 (4층) ","","","남궁","20030124000000","I","2018-08-31 23:59:59.0","룸살롱","209685.46855713     ","445976.018710511    ","룸살롱","","","기타","기타","","","","","","","","","","N","97.86","","",""
"3230000","3230000-102-1999-00205","19990713","","01","영업/정상","01","영업","","","","","02 4222585","77.51","138827","서울특별시 송파구 방이동 38-3번지 지하1층 ","서울특별시 송파구 오금로11길 29 지하1층 (방이동)","05543","나르샤 뮤직타운","20180221133755","I","2018-08-31 23:59:59.0","룸살롱","209685.314069737    ","445902.332992924    ","룸살롱","","","","","","","","","","","","","","N","77.51","","",""
"3230000","3230000-102-1999-00217","19990708","","01","영업/정상","01","영업","","","","","02 4201580","80.41","138827","서울특별시 송파구 방이동 38-10번지 지하1층 ","서울특별시 송파구 오금로11길 29-5 지하1층 (방이동)","05543","나인틴","20181210143413","U","2018-12-12 02:40:00.0","룸살롱","209681.364622247    ","445914.984531881    ","룸살롱","","","","","","","","","","","","","","N","80.41","","",""
"3230000","3230000-102-2016-00001","20160627","","01","영업/정상","01","영업","","","","","","61.20","138805","서울특별시 송파구 가락동 98-7번지 지하1층 106-1 ","서울특별시 송파구 송파대로28길 13 (가락동 지하1층 106-1호)","05719","럭셔리노래바","20200221152822","U","2020-02-23 02:40:00.0","룸살롱","210491.321883503    ","443569.763243482    ","룸살롱","","","유흥업소밀집지역","","상수도전용","","","","","","","","","N","61.2","","",""
"3230000","3230000-102-1980-03603","19800304","","01","영업/정상","01","영업","","","","","02 4853235","134.64","138873","서울특별시 송파구 풍납동 481-1번지 ","서울특별시 송파구 올림픽로 607 (풍납동)","05519","티파니","20080926154051","I","2018-08-31 23:59:59.0","룸살롱","210729.459633931    ","448202.431833539    ","룸살롱","0","0","주택가주변","기타","상수도전용","","","","","","","","","N","134.64","","",""
"3230000","3230000-102-1899-00124","18991230","","01","영업/정상","01","영업","","","","","","73.88","138827","서울특별시 송파구 방이동 24-12번지 지하1층 ","서울특별시 송파구 올림픽로30길 8 지층 (방이동)","05542","러블리","20171115172413","I","2018-08-31 23:59:59.0","룸살롱","209458.742539279    ","445868.816724785    ","룸살롱","","","유흥업소밀집지역","","","","","","","","","","","N","73.88","","",""
"3230000","3230000-102-1993-03626","19931008","","01","영업/정상","01","영업","","","","","02","588.06","138861","서울특별시 송파구 잠실동 183-1번지 지하1층 ","서울특별시 송파구 백제고분로7길 39 지하1층 (잠실동)","05558","헤라","20171120101118","I","2018-08-31 23:59:59.0","고고(디스코)클럽","207300.028556978    ","445429.459850149    ","고고(디스코)클럽","0","0","유흥업소밀집지역","을","상수도전용","","","","","","","","","N","588.06","","",""
"3230000","3230000-102-2019-00001","20190211","","01","영업/정상","01","영업","","","","","","52.54","138827","서울특별시 송파구 방이동 34-4번지 타임모텔 지하1층 102호","서울특별시 송파구 올림픽로32길 4 타임모텔 지하1층 102호 (방이동)","05542","스펀지","20190211104845","I","2019-02-13 02:21:19.0","룸살롱","209542.74681331     ","445930.621574388    ","룸살롱","","","유흥업소밀집지역","관리","상수도전용","","","","","","","","","Y","52.54","","",""
"3230000","3230000-102-2014-00006","20141211","","01","영업/정상","01","영업","","","","","","73.73","138803","서울특별시 송파구 가락동 79-4번지 2층 202-A호 ","서울특별시 송파구 송파대로28길 20 2층 202-A호 (가락동)","05718","짝 노래주점","20180416175648","I","2018-08-31 23:59:59.0","룸살롱","210562.900849903    ","443555.864703206    ","룸살롱","1","1","유흥업소밀집지역","","","","","","","","","","","N","73.73","","",""
"3230000","3230000-102-1999-00609","19990412","","01","영업/정상","01","영업","","","","","0222037087","116.06","138827","서울특별시 송파구 방이동 42-8번지 ","서울특별시 송파구 올림픽로34길 9 (방이동)","05544","크레용","20190417094909","U","2019-04-19 02:40:00.0","룸살롱","209740.91778305     ","445965.355231537    ","룸살롱","","","","","","","","","","","","","","N","116.06","","",""
"3230000","3230000-102-2010-00005","20100903","","01","영업/정상","01","영업","","","","","02  430 1397","1059.24","138805","서울특별시 송파구 가락동 98-6번지 지하2층 ","서울특별시 송파구 송파대로28길 11 (가락동지하2층)","05719","뉴 비타민 가라오께","20200420165114","U","2020-04-22 02:40:00.0","룸살롱","210463.282485743    ","443549.893536475    ","룸살롱","","","","","","","","","","","","","","N","1059.24","","",""
